bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-001,01a0c471-97be-7698-8ae0-03b7e0e48664,0,65326675,65376545,ACCEPTED,,65376593,ok,49.918
bot-001,01a0c471-9dff-76b6-a244-b3b8b0b9b5b2,0,66927043,66976727,ACCEPTED,,66976783,ok,49.740
bot-001,01a0c471-a40d-7049-9b90-41a6f73d1f75,0,68476875,68527156,ACCEPTED,,68527181,ok,50.306
bot-001,01a0c471-aa4d-74e3-94aa-3185f2317011,0,70076827,70126891,ACCEPTED,,70127145,ok,50.318
bot-001,01a0c471-b05b-7444-8798-a347a9da3c1e,0,71627223,71676942,ACCEPTED,,71676990,ok,49.767
bot-001,01a0c471-b69a-7220-8b79-8ff070fe813f,0,73226754,73276821,ACCEPTED,,73276881,ok,50.127
bot-001,01a0c471-bcdb-7666-aff1-e72fcbdf4959,0,74827190,74876788,ACCEPTED,,74876851,ok,49.661
bot-001,01a0c471-c31a-7666-ab67-72f6d30daf5e,0,76426757,76476791,ACCEPTED,,76476842,ok,50.085
bot-001,01a0c471-c95b-70b8-8f36-2d093cd41172,0,78026882,78076644,ACCEPTED,,78076706,ok,49.824
bot-001,01a0c471-cf9b-7604-8684-eaafece09f97,0,79626930,79676589,ACCEPTED,,79676631,ok,49.701
bot-001,01a0c471-d5db-728f-8f9f-ff03316f307e,0,81227145,81276886,ACCEPTED,,81276936,ok,49.791
bot-001,01a0c471-dc1b-73ee-9aff-fa64600e5c31,0,82826818,82876736,ACCEPTED,,82876798,ok,49.980
bot-001,01a0c471-e25a-745d-9e5f-42f192bc64f2,0,84426718,84476607,ACCEPTED,,84476659,ok,49.941
bot-001,01a0c471-e89b-71de-8254-f5f6e099625c,0,86027079,86076700,ACCEPTED,,86076754,ok,49.675
bot-001,01a0c471-eedb-71ce-88ac-c2821e80242e,0,87626796,87676659,ACCEPTED,,87676721,ok,49.925
bot-001,01a0c471-f51b-7107-bba6-fe8ee637ba17,0,89226961,89276694,ACCEPTED,,89276754,ok,49.793
bot-001,01a0c471-fb5b-7745-a8f2-399313b362fa,0,90826906,90876823,ACCEPTED,,90876878,ok,49.972
bot-001,01a0c472-019b-7291-865c-5a12f0510fce,0,92427229,92476500,ACCEPTED,,92476547,ok,49.318
bot-001,01a0c472-07a9-71d7-a763-b7a1971b7c81,0,93976885,94026528,ACCEPTED,,94026582,ok,49.697
bot-001,01a0c472-0de8-76bd-be5d-f53bb83fc4ea,0,95576705,95626948,ACCEPTED,,95627003,ok,50.298
bot-001,01a0c472-13f7-7520-8a12-a91a035f408e,0,97127452,97176548,ACCEPTED,,97176602,ok,49.150
bot-001,01a0c472-1a37-751a-a497-dead4b71537f,0,98726922,98776607,ACCEPTED,,98776662,ok,49.740
bot-001,01a0c472-2044-71df-8b46-d1db91c380be,0,100276527,100326704,ACCEPTED,,100326762,ok,50.235
bot-001,01a0c472-2653-7718-9d61-8a39b0f620c8,0,101827155,101876495,ACCEPTED,,101876545,ok,49.390
bot-001,01a0c472-2c93-7484-868d-d46e32eefce4,0,103427045,103476717,ACCEPTED,,103476775,ok,49.730
bot-001,01a0c472-32d4-71ae-a878-cfa8f2b71d69,0,105028533,105076567,ACCEPTED,,105076616,ok,48.083
bot-001,01a0c472-3913-740f-967e-19efa79e6a17,0,106627033,106676947,ACCEPTED,,106676997,ok,49.964
bot-001,01a0c472-3f52-71d8-804e-d99cacfe2117,0,108226737,108276719,ACCEPTED,,108276778,ok,50.041
bot-001,01a0c472-4593-738e-8758-8d5d55f41c73,0,109826923,109876778,ACCEPTED,,109876834,ok,49.911
bot-001,01a0c472-4bd3-7749-ab0f-2047d6ac1aa2,0,111426888,111476740,ACCEPTED,,111476794,ok,49.906
bot-001,01a0c472-51e1-764b-9eee-66ba057b6d1e,0,112976934,113026786,ACCEPTED,,113026841,ok,49.907
bot-001,01a0c472-57ef-7137-a946-741419aaf0dc,0,114527193,114576661,ACCEPTED,,114576725,ok,49.532
bot-001,01a0c472-5e2f-7161-a90f-8aa134cb9034,0,116127145,116176612,ACCEPTED,,116176689,ok,49.544
bot-001,01a0c472-646e-77c1-8275-f2d1df7fda11,0,117726590,117776618,ACCEPTED,,117776680,ok,50.090
bot-001,01a0c472-6a7c-7104-a132-55bbd71c1e01,0,119276610,119326474,ACCEPTED,,119326529,ok,49.919
bot-001,01a0c472-708b-7786-9ccb-7155c88f0d4b,0,120827109,120876675,ACCEPTED,,120876710,ok,49.601
bot-001,01a0c472-76ca-77f3-99fe-298a44a78b16,0,122426678,122476620,ACCEPTED,,122476691,ok,50.013
bot-001,01a0c472-7cd8-7091-8282-7e3a76bc2f4d,0,123976562,124026536,ACCEPTED,,124026590,ok,50.028
bot-001,01a0c472-82e7-7754-9381-2c64e0619695,0,125527256,125576817,ACCEPTED,,125576883,ok,49.627
bot-001,01a0c472-8927-709d-b3d2-74e09d4d986c,0,127126811,127176508,ACCEPTED,,127176557,ok,49.746
bot-001,01a0c472-8f67-700f-8d3b-6ff5a9197f93,0,128726768,128776776,ACCEPTED,,128776836,ok,50.068
bot-001,01a0c472-9574-709b-9a68-2ea90c967522,0,130276746,130327272,ACCEPTED,,130327665,ok,50.919
bot-001,01a0c472-9bb5-7666-9d30-00d2054d44aa,0,131877227,131926896,ACCEPTED,,131926944,ok,49.717
bot-001,01a0c472-a1f5-77fd-b8c4-2175cf695bde,0,133476847,133526635,ACCEPTED,,133526703,ok,49.856
bot-001,01a0c472-a803-75ce-89a5-dc27616e2910,0,135027263,135076574,ACCEPTED,,135076634,ok,49.371
bot-001,01a0c472-ae10-7574-828c-e1e21a394cf7,0,136576562,136626721,ACCEPTED,,136626779,ok,50.217
bot-001,01a0c472-b451-7779-83dd-eb9fa6075423,0,138177007,138226935,ACCEPTED,,138226955,ok,49.948
bot-001,01a0c472-ba91-7117-8bdb-be3cf82f3d19,0,139777089,139826591,ACCEPTED,,139826655,ok,49.566
bot-001,01a0c472-c0d0-7286-baed-041ef3fabdbc,0,141376626,141426860,ACCEPTED,,141426918,ok,50.292
bot-001,01a0c472-c711-761f-8ba6-d2eea2f9277d,0,142976990,143026884,ACCEPTED,,143026939,ok,49.949
bot-001,01a0c472-cd1f-7539-8703-428a8e43662b,0,144527127,144576442,ACCEPTED,,144576492,ok,49.365
bot-001,01a0c472-d35f-74ad-85b1-034aa6d43600,0,146126797,146176814,ACCEPTED,,146176871,ok,50.074
